Country Name,Country Code,Source,Year,Production
Israel,ISR,Oil,2012,20.94
Italy,ITA,Oil,2012,6.35
Jamaica,JAM,Oil,2012,89.08
Jordan,JOR,Oil,2012,81.0
Japan,JPN,Oil,2012,12.71
Kazakhstan,KAZ,Oil,2012,0.79
Kenya,KEN,Oil,2012,25.22
Kyrgyz Republic,KGZ,Oil,2012,1.19
Cambodia,KHM,Oil,2012,59.76
Kiribati,KIR,Oil,2012,0.0
St. Kitts and Nevis,KNA,Oil,2012,0.0
"Korea, Rep.",KOR,Oil,2012,3.99
Kuwait,KWT,Oil,2012,63.78
Latin America & Caribbean (excluding high income),LAC,Oil,2012,10.91
Lao PDR,LAO,Oil,2012,0.0
Lebanon,LBN,Oil,2012,93.21
Liberia,LBR,Oil,2012,0.0
Libya,LBY,Oil,2012,39.52
St. Lucia,LCA,Oil,2012,0.0
Latin America & Caribbean,LCN,Oil,2012,11.26
Least developed countries: UN classification,LDC,Oil,2012,13.05
Low income,LIC,Oil,2012,0.0
Liechtenstein,LIE,Oil,2012,0.0
Sri Lanka,LKA,Oil,2012,58.96
Lower middle income,LMC,Oil,2012,9.13
Low & middle income,LMY,Oil,2012,4.36
Lesotho,LSO,Oil,2012,0.0
Late-demographic dividend,LTE,Oil,2012,2.02
Lithuania,LTU,Oil,2012,5.3
Luxembourg,LUX,Oil,2012,0.04
Latvia,LVA,Oil,2012,0.02
"Macao SAR, China",MAC,Oil,2012,0.0
St. Martin (French part),MAF,Oil,2012,0.0
Morocco,MAR,Oil,2012,25.31
Monaco,MCO,Oil,2012,0.0
Moldova,MDA,Oil,2012,0.28
Madagascar,MDG,Oil,2012,0.0
Maldives,MDV,Oil,2012,0.0
Middle East & North Africa,MEA,Oil,2012,24.74
Mexico,MEX,Oil,2012,18.29
Marshall Islands,MHL,Oil,2012,0.0
Middle income,MIC,Oil,2012,4.22
North Macedonia,MKD,Oil,2012,1.41
Mali,MLI,Oil,2012,0.0
Malta,MLT,Oil,2012,98.87
Myanmar,MMR,Oil,2012,0.48
Middle East & North Africa (excluding high income),MNA,Oil,2012,26.5
Montenegro,MNE,Oil,2012,0.0
Mongolia,MNG,Oil,2012,5.25
Northern Mariana Islands,MNP,Oil,2012,0.0
Mozambique,MOZ,Oil,2012,0.0
Mauritania,MRT,Oil,2012,0.0
Mauritius,MUS,Oil,2012,38.18
Malawi,MWI,Oil,2012,0.0
Malaysia,MYS,Oil,2012,4.48
North America,NAC,Oil,2012,0.81
Namibia,NAM,Oil,2012,1.28
New Caledonia,NCL,Oil,2012,0.0
Niger,NER,Oil,2012,36.34
Nigeria,NGA,Oil,2012,0.0
Nicaragua,NIC,Oil,2012,57.18
Netherlands,NLD,Oil,2012,1.03
Norway,NOR,Oil,2012,0.02
Nepal,NPL,Oil,2012,0.53
Nauru,NRU,Oil,2012,0.0
New Zealand,NZL,Oil,2012,0.01
OECD members,OED,Oil,2012,3.15
Oman,OMN,Oil,2012,2.42
Other small states,OSS,Oil,2012,6.86
Pakistan,PAK,Oil,2012,35.93
Panama,PAN,Oil,2012,29.3
Peru,PER,Oil,2012,2.36
Philippines,PHL,Oil,2012,5.83
Palau,PLW,Oil,2012,0.0
Papua New Guinea,PNG,Oil,2012,0.0
Poland,POL,Oil,2012,1.26
Pre-demographic dividend,PRE,Oil,2012,18.73
Puerto Rico,PRI,Oil,2012,0.0
"Korea, Dem. People's Rep.",PRK,Oil,2012,2.87
Portugal,PRT,Oil,2012,4.81
Paraguay,PRY,Oil,2012,0.0
West Bank and Gaza,PSE,Oil,2012,0.0
Pacific island small states,PSS,Oil,2012,0.0
Post-demographic dividend,PST,Oil,2012,2.73
French Polynesia,PYF,Oil,2012,0.0
Qatar,QAT,Oil,2012,0.0
Romania,ROU,Oil,2012,1.28
Russian Federation,RUS,Oil,2012,2.62
Rwanda,RWA,Oil,2012,0.0
South Asia,SAS,Oil,2012,5.44
Saudi Arabia,SAU,Oil,2012,27.69
Sudan,SDN,Oil,2012,29.85
Senegal,SEN,Oil,2012,82.67
Singapore,SGP,Oil,2012,13.0
Solomon Islands,SLB,Oil,2012,0.0
Sierra Leone,SLE,Oil,2012,0.0
El Salvador,SLV,Oil,2012,39.76
San Marino,SMR,Oil,2012,0.0
Somalia,SOM,Oil,2012,0.0
Serbia,SRB,Oil,2012,0.19
Sub-Saharan Africa (excluding high income),SSA,Oil,2012,3.42
South Sudan,SSD,Oil,2012,99.55
Sub-Saharan Africa,SSF,Oil,2012,3.41
Small states,SST,Oil,2012,8.57
Sao Tome and Principe,STP,Oil,2012,0.0
Suriname,SUR,Oil,2012,36.76
Slovak Republic,SVK,Oil,2012,1.79
Slovenia,SVN,Oil,2012,0.06
Sweden,SWE,Oil,2012,0.39
Eswatini,SWZ,Oil,2012,0.0
Sint Maarten (Dutch part),SXM,Oil,2012,0.0
Seychelles,SYC,Oil,2012,0.0
Syrian Arab Republic,SYR,Oil,2012,38.3
Turks and Caicos Islands,TCA,Oil,2012,0.0
Chad,TCD,Oil,2012,0.0
East Asia & Pacific (IDA & IBRD countries),TEA,Oil,2012,0.96
Europe & Central Asia (IDA & IBRD countries),TEC,Oil,2012,1.72
Togo,TGO,Oil,2012,15.32
Thailand,THA,Oil,2012,1.45
Tajikistan,TJK,Oil,2012,0.0
Turkmenistan,TKM,Oil,2012,0.0
Latin America & the Caribbean (IDA & IBRD countries),TLA,Oil,2012,11.04
Timor-Leste,TLS,Oil,2012,0.0
Middle East & North Africa (IDA & IBRD countries),TMN,Oil,2012,26.79
Tonga,TON,Oil,2012,0.0
South Asia (IDA & IBRD),TSA,Oil,2012,5.44
Sub-Saharan Africa (IDA & IBRD countries),TSS,Oil,2012,3.41
Trinidad and Tobago,TTO,Oil,2012,0.26
Tunisia,TUN,Oil,2012,0.02
Turkiye,TUR,Oil,2012,0.68
Tuvalu,TUV,Oil,2012,0.0
Tanzania,TZA,Oil,2012,15.21
Uganda,UGA,Oil,2012,0.0
Ukraine,UKR,Oil,2012,0.27
Upper middle income,UMC,Oil,2012,2.69
Uruguay,URY,Oil,2012,38.18
United States,USA,Oil,2012,0.77
Uzbekistan,UZB,Oil,2012,0.73
St. Vincent and the Grenadines,VCT,Oil,2012,0.0
"Venezuela, RB",VEN,Oil,2012,16.13
British Virgin Islands,VGB,Oil,2012,0.0
Virgin Islands (U.S.),VIR,Oil,2012,0.0
Vietnam,VNM,Oil,2012,0.32
Vanuatu,VUT,Oil,2012,0.0
World,WLD,Oil,2012,4.15
Samoa,WSM,Oil,2012,0.0
Kosovo,XKX,Oil,2012,0.24
"Yemen, Rep.",YEM,Oil,2012,68.6
South Africa,ZAF,Oil,2012,0.08
Zambia,ZMB,Oil,2012,0.15
Zimbabwe,ZWE,Oil,2012,0.55
Aruba,ABW,Nuclear,2013,0.0
Africa Eastern and Southern,AFE,Nuclear,2013,3.73
Afghanistan,AFG,Nuclear,2013,0.0
Africa Western and Central,AFW,Nuclear,2013,0.0
Angola,AGO,Nuclear,2013,0.0
Albania,ALB,Nuclear,2013,0.0
Andorra,AND,Nuclear,2013,0.0
Arab World,ARB,Nuclear,2013,0.0
United Arab Emirates,ARE,Nuclear,2013,0.0
Argentina,ARG,Nuclear,2013,4.46
Armenia,ARM,Nuclear,2013,30.61
American Samoa,ASM,Nuclear,2013,0.0
Antigua and Barbuda,ATG,Nuclear,2013,0.0
Australia,AUS,Nuclear,2013,0.0
Austria,AUT,Nuclear,2013,0.0
Azerbaijan,AZE,Nuclear,2013,0.0
Burundi,BDI,Nuclear,2013,0.0
Belgium,BEL,Nuclear,2013,51.9
Benin,BEN,Nuclear,2013,0.0
Burkina Faso,BFA,Nuclear,2013,0.0
Bangladesh,BGD,Nuclear,2013,0.0
Bulgaria,BGR,Nuclear,2013,32.9
Bahrain,BHR,Nuclear,2013,0.0
"Bahamas, The",BHS,Nuclear,2013,0.0
Bosnia and Herzegovina,BIH,Nuclear,2013,0.0
Belarus,BLR,Nuclear,2013,0.0
Belize,BLZ,Nuclear,2013,0.0
Bermuda,BMU,Nuclear,2013,0.0
Bolivia,BOL,Nuclear,2013,0.0
Brazil,BRA,Nuclear,2013,2.71
Barbados,BRB,Nuclear,2013,0.0
Brunei Darussalam,BRN,Nuclear,2013,0.0
Bhutan,BTN,Nuclear,2013,0.0
Botswana,BWA,Nuclear,2013,0.0
Central African Republic,CAF,Nuclear,2013,0.0
Canada,CAN,Nuclear,2013,15.55
Central Europe and the Baltics,CEB,Nuclear,2013,20.03
Switzerland,CHE,Nuclear,2013,37.82
Channel Islands,CHI,Nuclear,2013,0.0
Chile,CHL,Nuclear,2013,0.0
China,CHN,Nuclear,2013,2.05
Cote d'Ivoire,CIV,Nuclear,2013,0.0
Cameroon,CMR,Nuclear,2013,0.0
"Congo, Dem. Rep.",COD,Nuclear,2013,0.0
"Congo, Rep.",COG,Nuclear,2013,0.0
Colombia,COL,Nuclear,2013,0.0
Comoros,COM,Nuclear,2013,0.0
Cabo Verde,CPV,Nuclear,2013,0.0
Costa Rica,CRI,Nuclear,2013,0.0
Caribbean small states,CSS,Nuclear,2013,0.0
Cuba,CUB,Nuclear,2013,0.0
Curacao,CUW,Nuclear,2013,0.0
Cayman Islands,CYM,Nuclear,2013,0.0
Cyprus,CYP,Nuclear,2013,0.0
Czech Republic,CZE,Nuclear,2013,35.75
Germany,DEU,Nuclear,2013,15.37
Djibouti,DJI,Nuclear,2013,0.0
Dominica,DMA,Nuclear,2013,0.0
Denmark,DNK,Nuclear,2013,0.0
Dominican Republic,DOM,Nuclear,2013,0.0
Algeria,DZA,Nuclear,2013,0.0
East Asia & Pacific (excluding high income),EAP,Nuclear,2013,1.79
Early-demographic dividend,EAR,Nuclear,2013,1.89
East Asia & Pacific,EAS,Nuclear,2013,3.56
Europe & Central Asia (excluding high income),ECA,Nuclear,2013,14.34
Europe & Central Asia,ECS,Nuclear,2013,21.81
Ecuador,ECU,Nuclear,2013,0.0
"Egypt, Arab Rep.",EGY,Nuclear,2013,0.0
Euro area,EMU,Nuclear,2013,29.05
Eritrea,ERI,Nuclear,2013,0.0
Spain,ESP,Nuclear,2013,20.16
Estonia,EST,Nuclear,2013,0.0
Ethiopia,ETH,Nuclear,2013,0.0
European Union,EUU,Nuclear,2013,27.97
Fragile and conflict affected situations,FCS,Nuclear,2013,0.54
Finland,FIN,Nuclear,2013,33.13
Fiji,FJI,Nuclear,2013,0.0
France,FRA,Nuclear,2013,74.7
Faroe Islands,FRO,Nuclear,2013,0.0
"Micronesia, Fed. Sts.",FSM,Nuclear,2013,0.0
Gabon,GAB,Nuclear,2013,0.0
United Kingdom,GBR,Nuclear,2013,19.86
Georgia,GEO,Nuclear,2013,0.0
Ghana,GHA,Nuclear,2013,0.0
Gibraltar,GIB,Nuclear,2013,0.0
Guinea,GIN,Nuclear,2013,0.0
"Gambia, The",GMB,Nuclear,2013,0.0
Guinea-Bissau,GNB,Nuclear,2013,0.0
Equatorial Guinea,GNQ,Nuclear,2013,0.0
Greece,GRC,Nuclear,2013,0.0
Grenada,GRD,Nuclear,2013,0.0
Greenland,GRL,Nuclear,2013,0.0
Guatemala,GTM,Nuclear,2013,0.0
Guam,GUM,Nuclear,2013,0.0
Guyana,GUY,Nuclear,2013,0.0
High income,HIC,Nuclear,2013,17.66
"Hong Kong SAR, China",HKG,Nuclear,2013,0.0
Honduras,HND,Nuclear,2013,0.0
Heavily indebted poor countries (HIPC),HPC,Nuclear,2013,0.0
Croatia,HRV,Nuclear,2013,0.0
Haiti,HTI,Nuclear,2013,0.0
Hungary,HUN,Nuclear,2013,50.74
IBRD only,IBD,Nuclear,2013,4.07
IDA & IBRD total,IBT,Nuclear,2013,3.93
IDA total,IDA,Nuclear,2013,1.0
IDA blend,IDB,Nuclear,2013,2.31
Indonesia,IDN,Nuclear,2013,0.0
IDA only,IDX,Nuclear,2013,0.0
Isle of Man,IMN,Nuclear,2013,0.0
India,IND,Nuclear,2013,2.87
Not classified,INX,Nuclear,2013,0.0
Ireland,IRL,Nuclear,2013,0.0
"Iran, Islamic Rep.",IRN,Nuclear,2013,1.73
Iraq,IRQ,Nuclear,2013,0.0
Iceland,ISL,Nuclear,2013,0.0
Israel,ISR,Nuclear,2013,0.0
Italy,ITA,Nuclear,2013,0.0
Jamaica,JAM,Nuclear,2013,0.0
Jordan,JOR,Nuclear,2013,0.0
Japan,JPN,Nuclear,2013,0.88
Kazakhstan,KAZ,Nuclear,2013,0.0
Kenya,KEN,Nuclear,2013,0.0
Kyrgyz Republic,KGZ,Nuclear,2013,0.0
Cambodia,KHM,Nuclear,2013,0.0
Kiribati,KIR,Nuclear,2013,0.0
St. Kitts and Nevis,KNA,Nuclear,2013,0.0
"Korea, Rep.",KOR,Nuclear,2013,25.8
Kuwait,KWT,Nuclear,2013,0.0
Latin America & Caribbean (excluding high income),LAC,Nuclear,2013,2.58
Lao PDR,LAO,Nuclear,2013,0.0
Lebanon,LBN,Nuclear,2013,0.0
Liberia,LBR,Nuclear,2013,0.0
Libya,LBY,Nuclear,2013,0.0
St. Lucia,LCA,Nuclear,2013,0.0
Latin America & Caribbean,LCN,Nuclear,2013,2.16
Least developed countries: UN classification,LDC,Nuclear,2013,0.0
Low income,LIC,Nuclear,2013,0.0
Liechtenstein,LIE,Nuclear,2013,0.0
Sri Lanka,LKA,Nuclear,2013,0.0
Lower middle income,LMC,Nuclear,2013,4.56
Low & middle income,LMY,Nuclear,2013,3.97
Lesotho,LSO,Nuclear,2013,0.0
Late-demographic dividend,LTE,Nuclear,2013,3.83
Lithuania,LTU,Nuclear,2013,0.0
Luxembourg,LUX,Nuclear,2013,0.0
Latvia,LVA,Nuclear,2013,0.0
"Macao SAR, China",MAC,Nuclear,2013,0.0
St. Martin (French part),MAF,Nuclear,2013,0.0
Morocco,MAR,Nuclear,2013,0.0
Monaco,MCO,Nuclear,2013,0.0
Moldova,MDA,Nuclear,2013,0.0
Madagascar,MDG,Nuclear,2013,0.0
Maldives,MDV,Nuclear,2013,0.0
Middle East & North Africa,MEA,Nuclear,2013,0.35
Mexico,MEX,Nuclear,2013,3.97
Marshall Islands,MHL,Nuclear,2013,0.0
Middle income,MIC,Nuclear,2013,4.02
North Macedonia,MKD,Nuclear,2013,0.0
Mali,MLI,Nuclear,2013,0.0
Malta,MLT,Nuclear,2013,0.0
Myanmar,MMR,Nuclear,2013,0.0
Middle East & North Africa (excluding high income),MNA,Nuclear,2013,0.64
Montenegro,MNE,Nuclear,2013,0.0
Mongolia,MNG,Nuclear,2013,0.0
Northern Mariana Islands,MNP,Nuclear,2013,0.0
Mozambique,MOZ,Nuclear,2013,0.0
Mauritania,MRT,Nuclear,2013,0.0
Mauritius,MUS,Nuclear,2013,0.0
Malawi,MWI,Nuclear,2013,0.0
Malaysia,MYS,Nuclear,2013,0.0
North America,NAC,Nuclear,2013,18.68
Namibia,NAM,Nuclear,2013,0.0
New Caledonia,NCL,Nuclear,2013,0.0
Niger,NER,Nuclear,2013,0.0
Nigeria,NGA,Nuclear,2013,0.0
Nicaragua,NIC,Nuclear,2013,0.0
Netherlands,NLD,Nuclear,2013,2.84
Norway,NOR,Nuclear,2013,0.0
Nepal,NPL,Nuclear,2013,0.0
Nauru,NRU,Nuclear,2013,0.0
New Zealand,NZL,Nuclear,2013,0.0
OECD members,OED,Nuclear,2013,17.95
Oman,OMN,Nuclear,2013,0.0
Other small states,OSS,Nuclear,2013,0.0
Pakistan,PAK,Nuclear,2013,4.89
Panama,PAN,Nuclear,2013,0.0
Peru,PER,Nuclear,2013,0.0
Philippines,PHL,Nuclear,2013,0.0
Palau,PLW,Nuclear,2013,0.0
Papua New Guinea,PNG,Nuclear,2013,0.0
Poland,POL,Nuclear,2013,0.0
Pre-demographic dividend,PRE,Nuclear,2013,0.0
Puerto Rico,PRI,Nuclear,2013,0.0
"Korea, Dem. People's Rep.",PRK,Nuclear,2013,0.0
Portugal,PRT,Nuclear,2013,0.0
Paraguay,PRY,Nuclear,2013,0.0
West Bank and Gaza,PSE,Nuclear,2013,0.0
Pacific island small states,PSS,Nuclear,2013,0.0
Post-demographic dividend,PST,Nuclear,2013,19.65
French Polynesia,PYF,Nuclear,2013,0.0
Qatar,QAT,Nuclear,2013,0.0
Romania,ROU,Nuclear,2013,19.85
Russian Federation,RUS,Nuclear,2013,16.31
Rwanda,RWA,Nuclear,2013,0.0
South Asia,SAS,Nuclear,2013,2.86
Saudi Arabia,SAU,Nuclear,2013,0.0
Sudan,SDN,Nuclear,2013,0.0
Senegal,SEN,Nuclear,2013,0.0
Singapore,SGP,Nuclear,2013,0.0
Solomon Islands,SLB,Nuclear,2013,0.0
Sierra Leone,SLE,Nuclear,2013,0.0
El Salvador,SLV,Nuclear,2013,0.0
San Marino,SMR,Nuclear,2013,0.0
Somalia,SOM,Nuclear,2013,0.0
Serbia,SRB,Nuclear,2013,0.0
Sub-Saharan Africa (excluding high income),SSA,Nuclear,2013,3.13
South Sudan,SSD,Nuclear,2013,0.0
Sub-Saharan Africa,SSF,Nuclear,2013,3.13
Small states,SST,Nuclear,2013,0.0
Sao Tome and Principe,STP,Nuclear,2013,0.0
Suriname,SUR,Nuclear,2013,0.0
Slovak Republic,SVK,Nuclear,2013,55.13
Slovenia,SVN,Nuclear,2013,33.53
Sweden,SWE,Nuclear,2013,43.43
Eswatini,SWZ,Nuclear,2013,0.0
Sint Maarten (Dutch part),SXM,Nuclear,2013,0.0
Seychelles,SYC,Nuclear,2013,0.0
Syrian Arab Republic,SYR,Nuclear,2013,0.0
Turks and Caicos Islands,TCA,Nuclear,2013,0.0
Chad,TCD,Nuclear,2013,0.0
East Asia & Pacific (IDA & IBRD countries),TEA,Nuclear,2013,1.8
Europe & Central Asia (IDA & IBRD countries),TEC,Nuclear,2013,13.29
Togo,TGO,Nuclear,2013,0.0
Thailand,THA,Nuclear,2013,0.0
Tajikistan,TJK,Nuclear,2013,0.0
Turkmenistan,TKM,Nuclear,2013,0.0
Latin America & the Caribbean (IDA & IBRD countries),TLA,Nuclear,2013,2.22
Timor-Leste,TLS,Nuclear,2013,0.0
Middle East & North Africa (IDA & IBRD countries),TMN,Nuclear,2013,0.65
Tonga,TON,Nuclear,2013,0.0
South Asia (IDA & IBRD),TSA,Nuclear,2013,2.86
Sub-Saharan Africa (IDA & IBRD countries),TSS,Nuclear,2013,3.13
Trinidad and Tobago,TTO,Nuclear,2013,0.0
Tunisia,TUN,Nuclear,2013,0.0
Turkiye,TUR,Nuclear,2013,0.0
Tuvalu,TUV,Nuclear,2013,0.0
Tanzania,TZA,Nuclear,2013,0.0
Uganda,UGA,Nuclear,2013,0.0
Ukraine,UKR,Nuclear,2013,42.96
Upper middle income,UMC,Nuclear,2013,3.86
Uruguay,URY,Nuclear,2013,0.0
United States,USA,Nuclear,2013,19.17
Uzbekistan,UZB,Nuclear,2013,0.0
St. Vincent and the Grenadines,VCT,Nuclear,2013,0.0
"Venezuela, RB",VEN,Nuclear,2013,0.0
British Virgin Islands,VGB,Nuclear,2013,0.0
Virgin Islands (U.S.),VIR,Nuclear,2013,0.0
Vietnam,VNM,Nuclear,2013,0.0
Vanuatu,VUT,Nuclear,2013,0.0
World,WLD,Nuclear,2013,10.58
Samoa,WSM,Nuclear,2013,0.0
Kosovo,XKX,Nuclear,2013,0.0
"Yemen, Rep.",YEM,Nuclear,2013,0.0
South Africa,ZAF,Nuclear,2013,5.57
Zambia,ZMB,Nuclear,2013,0.0
Zimbabwe,ZWE,Nuclear,2013,0.0
Aruba,ABW,Oil,2013,0.0
Africa Eastern and Southern,AFE,Oil,2013,3.12
Afghanistan,AFG,Oil,2013,0.0
Africa Western and Central,AFW,Oil,2013,6.89
Angola,AGO,Oil,2013,41.98
Albania,ALB,Oil,2013,0.0
Andorra,AND,Oil,2013,0.0
Arab World,ARB,Oil,2013,22.73
United Arab Emirates,ARE,Oil,2013,1.31
Argentina,ARG,Oil,2013,14.27
Armenia,ARM,Oil,2013,0.0
American Samoa,ASM,Oil,2013,0.0
Antigua and Barbuda,ATG,Oil,2013,0.0
Australia,AUS,Oil,2013,2.57
Austria,AUT,Oil,2013,1.08
Azerbaijan,AZE,Oil,2013,0.08
Burundi,BDI,Oil,2013,0.0
Belgium,BEL,Oil,2013,0.19
Benin,BEN,Oil,2013,100.0
Burkina Faso,BFA,Oil,2013,0.0
Bangladesh,BGD,Oil,2013,12.6
Bulgaria,BGR,Oil,2013,0.52
Bahrain,BHR,Oil,2013,0.03
"Bahamas, The",BHS,Oil,2013,0.0
Bosnia and Herzegovina,BIH,Oil,2013,0.24
Belarus,BLR,Oil,2013,0.57
Belize,BLZ,Oil,2013,0.0
Bermuda,BMU,Oil,2013,0.0
Bolivia,BOL,Oil,2013,1.84
Brazil,BRA,Oil,2013,4.65
Barbados,BRB,Oil,2013,0.0
Brunei Darussalam,BRN,Oil,2013,0.91
Bhutan,BTN,Oil,2013,0.0
Botswana,BWA,Oil,2013,17.55
Central African Republic,CAF,Oil,2013,0.0
Canada,CAN,Oil,2013,1.17
Central Europe and the Baltics,CEB,Oil,2013,0.8
Switzerland,CHE,Oil,2013,0.07
Channel Islands,CHI,Oil,2013,0.0
Chile,CHL,Oil,2013,7.46
China,CHN,Oil,2013,0.18
Cote d'Ivoire,CIV,Oil,2013,2.67
Cameroon,CMR,Oil,2013,18.48
"Congo, Dem. Rep.",COD,Oil,2013,0.11
"Congo, Rep.",COG,Oil,2013,0.0
Colombia,COL,Oil,2013,0.45
Comoros,COM,Oil,2013,0.0
Cabo Verde,CPV,Oil,2013,0.0
Costa Rica,CRI,Oil,2013,11.69
Caribbean small states,CSS,Oil,2013,0.0
Cuba,CUB,Oil,2013,48.34
Curacao,CUW,Oil,2013,0.0
Cayman Islands,CYM,Oil,2013,0.0
Cyprus,CYP,Oil,2013,92.38
Czech Republic,CZE,Oil,2013,0.09
Germany,DEU,Oil,2013,1.14
Djibouti,DJI,Oil,2013,0.0
Dominica,DMA,Oil,2013,0.0
Denmark,DNK,Oil,2013,1.01
Dominican Republic,DOM,Oil,2013,49.53
Algeria,DZA,Oil,2013,1.51
East Asia & Pacific (excluding high income),EAP,Oil,2013,0.81
Early-demographic dividend,EAR,Oil,2013,11.28
East Asia & Pacific,EAS,Oil,2013,2.32
Europe & Central Asia (excluding high income),ECA,Oil,2013,0.65
Europe & Central Asia,ECS,Oil,2013,1.34
Ecuador,ECU,Oil,2013,38.13
"Egypt, Arab Rep.",EGY,Oil,2013,17.62
Euro area,EMU,Oil,2013,2.42
Eritrea,ERI,Oil,2013,99.46
Spain,ESP,Oil,2013,4.89
Estonia,EST,Oil,2013,0.99
Ethiopia,ETH,Oil,2013,0.09
European Union,EUU,Oil,2013,2.06
Fragile and conflict affected situations,FCS,Oil,2013,20.86
Finland,FIN,Oil,2013,0.33
Fiji,FJI,Oil,2013,0.0
France,FRA,Oil,2013,0.45
Faroe Islands,FRO,Oil,2013,0.0
"Micronesia, Fed. Sts.",FSM,Oil,2013,0.0
Gabon,GAB,Oil,2013,14.74
United Kingdom,GBR,Oil,2013,0.58
Georgia,GEO,Oil,2013,0.0
Ghana,GHA,Oil,2013,0.0
Gibraltar,GIB,Oil,2013,100.0
Guinea,GIN,Oil,2013,0.0
"Gambia, The",GMB,Oil,2013,0.0
Guinea-Bissau,GNB,Oil,2013,0.0
Equatorial Guinea,GNQ,Oil,2013,0.0
Greece,GRC,Oil,2013,9.48
Grenada,GRD,Oil,2013,0.0
Greenland,GRL,Oil,2013,0.0
Guatemala,GTM,Oil,2013,17.05
Guam,GUM,Oil,2013,0.0
Guyana,GUY,Oil,2013,0.0
High income,HIC,Oil,2013,3.28
"Hong Kong SAR, China",HKG,Oil,2013,0.4
Honduras,HND,Oil,2013,52.09
Heavily indebted poor countries (HIPC),HPC,Oil,2013,10.28
Croatia,HRV,Oil,2013,1.65
Haiti,HTI,Oil,2013,86.64
Hungary,HUN,Oil,2013,0.26
IBRD only,IBD,Oil,2013,3.7
IDA & IBRD total,IBT,Oil,2013,4.17
IDA total,IDA,Oil,2013,15.4
IDA blend,IDB,Oil,2013,19.93
Indonesia,IDN,Oil,2013,12.38
IDA only,IDX,Oil,2013,11.67
Isle of Man,IMN,Oil,2013,0.0
India,IND,Oil,2013,1.96
Not classified,INX,Oil,2013,0.0
Ireland,IRL,Oil,2013,0.74
"Iran, Islamic Rep.",IRN,Oil,2013,32.53
Iraq,IRQ,Oil,2013,40.73
Iceland,ISL,Oil,2013,0.03
Israel,ISR,Oil,2013,3.66
Italy,ITA,Oil,2013,5.38
Jamaica,JAM,Oil,2013,90.16
Jordan,JOR,Oil,2013,74.49
Japan,JPN,Oil,2013,10.2
Kazakhstan,KAZ,Oil,2013,0.58
Kenya,KEN,Oil,2013,30.71
Kyrgyz Republic,KGZ,Oil,2013,0.72
Cambodia,KHM,Oil,2013,32.56
Kiribati,KIR,Oil,2013,0.0
St. Kitts and Nevis,KNA,Oil,2013,0.0
"Korea, Rep.",KOR,Oil,2013,3.98
Kuwait,KWT,Oil,2013,60.87
Latin America & Caribbean (excluding high income),LAC,Oil,2013,10.78
Lao PDR,LAO,Oil,2013,0.0
Lebanon,LBN,Oil,2013,92.74
Liberia,LBR,Oil,2013,0.0
Libya,LBY,Oil,2013,41.62
St. Lucia,LCA,Oil,2013,0.0
Latin America & Caribbean,LCN,Oil,2013,10.9
Least developed countries: UN classification,LDC,Oil,2013,13.08
Low income,LIC,Oil,2013,0.0
Liechtenstein,LIE,Oil,2013,0.0
Sri Lanka,LKA,Oil,2013,27.9
Lower middle income,LMC,Oil,2013,9.55
Low & middle income,LMY,Oil,2013,4.14
Lesotho,LSO,Oil,2013,0.0
Late-demographic dividend,LTE,Oil,2013,1.63
Lithuania,LTU,Oil,2013,4.89
Luxembourg,LUX,Oil,2013,0.0
Latvia,LVA,Oil,2013,0.03
"Macao SAR, China",MAC,Oil,2013,0.0
St. Martin (French part),MAF,Oil,2013,0.0
Morocco,MAR,Oil,2013,20.96
Monaco,MCO,Oil,2013,0.0
Moldova,MDA,Oil,2013,0.36
Madagascar,MDG,Oil,2013,0.0
Maldives,MDV,Oil,2013,0.0
Middle East & North Africa,MEA,Oil,2013,24.03
Mexico,MEX,Oil,2013,16.18
Marshall Islands,MHL,Oil,2013,0.0
Middle income,MIC,Oil,2013,4.06
North Macedonia,MKD,Oil,2013,1.87
Mali,MLI,Oil,2013,0.0
Malta,MLT,Oil,2013,98.45
Myanmar,MMR,Oil,2013,0.5
Middle East & North Africa (excluding high income),MNA,Oil,2013,28.6
Montenegro,MNE,Oil,2013,0.0
Mongolia,MNG,Oil,2013,5.36
Northern Mariana Islands,MNP,Oil,2013,0.0
Mozambique,MOZ,Oil,2013,0.0
Mauritania,MRT,Oil,2013,0.0
Mauritius,MUS,Oil,2013,37.36
Malawi,MWI,Oil,2013,0.0
Malaysia,MYS,Oil,2013,3.86
North America,NAC,Oil,2013,0.9
Namibia,NAM,Oil,2013,1.35
New Caledonia,NCL,Oil,2013,0.0
Niger,NER,Oil,2013,45.82
Nigeria,NGA,Oil,2013,0.0
Nicaragua,NIC,Oil,2013,47.7
Netherlands,NLD,Oil,2013,1.18
Norway,NOR,Oil,2013,0.03
Nepal,NPL,Oil,2013,0.28
Nauru,NRU,Oil,2013,0.0
New Zealand,NZL,Oil,2013,0.01
OECD members,OED,Oil,2013,2.69
Oman,OMN,Oil,2013,2.61
Other small states,OSS,Oil,2013,6.3
Pakistan,PAK,Oil,2013,38.33
Panama,PAN,Oil,2013,34.45
Peru,PER,Oil,2013,1.75
Philippines,PHL,Oil,2013,5.97
Palau,PLW,Oil,2013,0.0
Papua New Guinea,PNG,Oil,2013,0.0
Poland,POL,Oil,2013,1.09
Pre-demographic dividend,PRE,Oil,2013,19.33
